:END_ID(VOCAB-ID),:START_ID(VOCAB-ID),OriginalSource:string,Type:string,:TYPE,Source
HGNC_6146,HGNC_5346,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_9053,HGNC_6153,https://www.ncbi.nlm.nih.gov/pubmed/11053440,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6153,HGNC_9053,https://www.ncbi.nlm.nih.gov/pubmed/11053440,receptor_of,Curated_relationship,CellPhoneDB
HGNC_9053,HGNC_6140,https://www.ncbi.nlm.nih.gov/pubmed/11053440,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6140,HGNC_9053,https://www.ncbi.nlm.nih.gov/pubmed/11053440,receptor_of,Curated_relationship,CellPhoneDB
HGNC_2195,HGNC_6134,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6134,HGNC_2195,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_18038,HGNC_6134,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6134,HGNC_18038,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10741,HGNC_6153,PMID: 22325954,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6153,HGNC_10741,PMID: 22325954,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10741,HGNC_6134,PMID: 22325954,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6134,HGNC_10741,PMID: 22325954,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1682,HGNC_15928,"2jjs, PDB partially",receptor_of,Curated_relationship,CellPhoneDB
HGNC_15928,HGNC_1682,"2jjs, PDB partially",receptor_of,Curated_relationship,CellPhoneDB
HGNC_1682,HGNC_12449,"2jjs, PDB partially",receptor_of,Curated_relationship,CellPhoneDB
HGNC_12449,HGNC_1682,"2jjs, PDB partially",receptor_of,Curated_relationship,CellPhoneDB
HGNC_727,HGNC_4243,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_4243,HGNC_727,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_5425,HGNC_5432,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_5432,HGNC_5425,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_5425,HGNC_5433,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_5433,HGNC_5425,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_2207,HGNC_6134,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6134,HGNC_2207,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6484,HGNC_6153,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6153,HGNC_6484,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6484,HGNC_6139,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6139,HGNC_6484,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6492,HGNC_6142,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6142,HGNC_6492,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_8134,HGNC_6150,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6150,HGNC_8134,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_8134,HGNC_6156,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6156,HGNC_8134,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_2188,HGNC_6137,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6137,HGNC_2188,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_18365,HGNC_5965,PMID: 9208871,receptor_of,Curated_relationship,CellPhoneDB
HGNC_5965,HGNC_18365,PMID: 9208871,receptor_of,Curated_relationship,CellPhoneDB
HGNC_18365,HGNC_18584,PMID: 9208871,receptor_of,Curated_relationship,CellPhoneDB
HGNC_18584,HGNC_18365,PMID: 9208871,receptor_of,Curated_relationship,CellPhoneDB
HGNC_5344,HGNC_6148,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6148,HGNC_5344,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_2218,HGNC_6134,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6134,HGNC_2218,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_2197,HGNC_6134,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6134,HGNC_2197,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_2219,HGNC_6134,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6134,HGNC_2219,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_2197,HGNC_6136,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6136,HGNC_2197,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_15532,HGNC_6155,"https://www.ncbi.nlm.nih.gov/pubmed/16118203,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2194005/",receptor_of,Curated_relationship,CellPhoneDB
HGNC_6155,HGNC_15532,"https://www.ncbi.nlm.nih.gov/pubmed/16118203,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2194005/",receptor_of,Curated_relationship,CellPhoneDB
HGNC_15532,HGNC_6149,"https://www.ncbi.nlm.nih.gov/pubmed/16118203,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2194005/",receptor_of,Curated_relationship,CellPhoneDB
HGNC_6149,HGNC_15532,"https://www.ncbi.nlm.nih.gov/pubmed/16118203,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2194005/",receptor_of,Curated_relationship,CellPhoneDB
HGNC_2186,HGNC_6137,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6137,HGNC_2186,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3388,HGNC_3226,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3226,HGNC_3388,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3612,HGNC_2336,"https://www.ncbi.nlm.nih.gov/pubmed/16785534,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2212946/",receptor_of,Curated_relationship,CellPhoneDB
HGNC_2336,HGNC_3612,"https://www.ncbi.nlm.nih.gov/pubmed/16785534,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2212946/",receptor_of,Curated_relationship,CellPhoneDB
HGNC_3224,HGNC_3389,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3389,HGNC_3224,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11921,HGNC_11936,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11936,HGNC_11921,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1818,HGNC_1818,https://www.ncbi.nlm.nih.gov/pubmed/11590190,receptor_of,Curated_relationship,CellPhoneDB
HGNC_12784,HGNC_4047,PMID: 24032637,receptor_of,Curated_relationship,CellPhoneDB
HGNC_4047,HGNC_12784,PMID: 24032637,receptor_of,Curated_relationship,CellPhoneDB
HGNC_8031,HGNC_8023,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_8023,HGNC_8031,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3443,HGNC_3236,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3236,HGNC_3443,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_17601,HGNC_17664,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_17664,HGNC_17601,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_9705,HGNC_26838,"PMID: 19815499, Induces NK Cell Inhibition. Reviewed in PMID:24987108",receptor_of,Curated_relationship,CellPhoneDB
HGNC_26838,HGNC_9705,"PMID: 19815499, Induces NK Cell Inhibition. Reviewed in PMID:24987108",receptor_of,Curated_relationship,CellPhoneDB
HGNC_9706,HGNC_17601,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_17601,HGNC_9706,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1604,HGNC_10613,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10613,HGNC_1604,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_2907,HGNC_7883,PMID: 22353464,receptor_of,Curated_relationship,CellPhoneDB
HGNC_7883,HGNC_2907,PMID: 22353464,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1603,HGNC_10634,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10634,HGNC_1603,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3670,HGNC_3691,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3691,HGNC_3670,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10617,HGNC_1611,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1611,HGNC_10617,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1639,HGNC_1688,Reviewed in PMID: 23602662,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1688,HGNC_1639,Reviewed in PMID: 23602662,receptor_of,Curated_relationship,CellPhoneDB
HGNC_5346,HGNC_13523,https://www.ncbi.nlm.nih.gov/pubmed/15795245,receptor_of,Curated_relationship,CellPhoneDB
HGNC_13523,HGNC_5346,https://www.ncbi.nlm.nih.gov/pubmed/15795245,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6709,HGNC_11912,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11912,HGNC_6709,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3393,HGNC_3226,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3226,HGNC_3393,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6972,HGNC_427,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_427,HGNC_6972,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3391,HGNC_3225,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3225,HGNC_3391,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_12781,HGNC_4042,PMID: 24032637,receptor_of,Curated_relationship,CellPhoneDB
HGNC_4042,HGNC_12781,PMID: 24032637,receptor_of,Curated_relationship,CellPhoneDB
HGNC_7082,HGNC_20396,https://www.ncbi.nlm.nih.gov/pubmed/18234675,receptor_of,Curated_relationship,CellPhoneDB
HGNC_20396,HGNC_7082,https://www.ncbi.nlm.nih.gov/pubmed/18234675,receptor_of,Curated_relationship,CellPhoneDB
HGNC_8760,HGNC_17635,antigen-stimulated T cells become anergic. PMID: 23954143,receptor_of,Curated_relationship,CellPhoneDB
HGNC_17635,HGNC_8760,antigen-stimulated T cells become anergic. PMID: 23954143,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11904,HGNC_11925,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11925,HGNC_11904,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11930,HGNC_11912,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11912,HGNC_11930,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6953,HGNC_6188,https://www.ncbi.nlm.nih.gov/pubmed/23086448,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6188,HGNC_6953,https://www.ncbi.nlm.nih.gov/pubmed/23086448,receptor_of,Curated_relationship,CellPhoneDB
HGNC_8861,HGNC_4540,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_4540,HGNC_8861,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3385,HGNC_3223,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3223,HGNC_3385,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3222,HGNC_3390,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3390,HGNC_3222,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_9706,HGNC_19688,https://www.ncbi.nlm.nih.gov/pubmed/22902367,receptor_of,Curated_relationship,CellPhoneDB
HGNC_19688,HGNC_9706,https://www.ncbi.nlm.nih.gov/pubmed/22902367,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11906,HGNC_11925,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11925,HGNC_11906,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3670,HGNC_3688,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3688,HGNC_3670,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_4540,HGNC_7098,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_7098,HGNC_4540,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_7751,HGNC_10725,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10725,HGNC_7751,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_2053,HGNC_13342,Induces NK Cell Activation. Reviewed in PMID: 24223577,receptor_of,Curated_relationship,CellPhoneDB
HGNC_13342,HGNC_2053,Induces NK Cell Activation. Reviewed in PMID: 24223577,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6307,HGNC_12682,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_12682,HGNC_6307,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_19077,HGNC_13919,activating interaction from uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_13919,HGNC_19077,activating interaction from uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6972,HGNC_9685,PMID: 10212223,receptor_of,Curated_relationship,CellPhoneDB
HGNC_9685,HGNC_6972,PMID: 10212223,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3225,HGNC_3390,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3390,HGNC_3225,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6026,HGNC_10643,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10643,HGNC_6026,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11931,HGNC_11921,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11921,HGNC_11931,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_14677,HGNC_11127,https://www.ncbi.nlm.nih.gov/pubmed/11238599,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11127,HGNC_14677,https://www.ncbi.nlm.nih.gov/pubmed/11238599,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3386,HGNC_3225,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3225,HGNC_3386,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3391,HGNC_3224,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3224,HGNC_3391,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_9106,HGNC_10741,PMID: 22325954,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10741,HGNC_9106,PMID: 22325954,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10751,HGNC_10722,"https://www.ncbi.nlm.nih.gov/pubmed/19118202,https://www.ncbi.nlm.nih.gov/pubmed/9829984,https://www.ncbi.nlm.nih.gov/pubmed/12393589",receptor_of,Curated_relationship,CellPhoneDB
HGNC_10722,HGNC_10751,"https://www.ncbi.nlm.nih.gov/pubmed/19118202,https://www.ncbi.nlm.nih.gov/pubmed/9829984,https://www.ncbi.nlm.nih.gov/pubmed/12393589",receptor_of,Curated_relationship,CellPhoneDB
HGNC_17601,HGNC_30825,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_30825,HGNC_17601,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6342,HGNC_6343,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6343,HGNC_6342,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11927,HGNC_18152,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_18152,HGNC_11927,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_9707,HGNC_17664,"https://www.ncbi.nlm.nih.gov/pubmed/19011627,https://www.ncbi.nlm.nih.gov/pubmed/12740392/",receptor_of,Curated_relationship,CellPhoneDB
HGNC_17664,HGNC_9707,"https://www.ncbi.nlm.nih.gov/pubmed/19011627,https://www.ncbi.nlm.nih.gov/pubmed/12740392/",receptor_of,Curated_relationship,CellPhoneDB
HGNC_3432,HGNC_3059,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3059,HGNC_3432,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_533,HGNC_3827,PMID: 22610094,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3827,HGNC_533,PMID: 22610094,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6025,HGNC_6027,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6027,HGNC_6025,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1565,HGNC_10618,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10618,HGNC_1565,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1609,HGNC_10616,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10616,HGNC_1609,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_2505,HGNC_1700,antigen-stimulated T cells become anergic. Reviewed in PMID: 23954143,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1700,HGNC_2505,antigen-stimulated T cells become anergic. Reviewed in PMID: 23954143,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1817,HGNC_1818,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1818,HGNC_1817,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_2558,HGNC_10647,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10647,HGNC_2558,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_9662,HGNC_1682,Reviewed in PMID: 23602662,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1682,HGNC_9662,Reviewed in PMID: 23602662,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3122,HGNC_11701,PMID: 22710174,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11701,HGNC_3122,PMID: 22710174,receptor_of,Curated_relationship,CellPhoneDB
HGNC_8004,HGNC_12681,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_12681,HGNC_8004,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10614,HGNC_1602,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1602,HGNC_10614,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_2909,HGNC_7883,PMID: 22353464,receptor_of,Curated_relationship,CellPhoneDB
HGNC_7883,HGNC_2909,PMID: 22353464,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3048,HGNC_3037,https://www.ncbi.nlm.nih.gov/pubmed/27298358,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3037,HGNC_3048,https://www.ncbi.nlm.nih.gov/pubmed/27298358,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3221,HGNC_3391,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3391,HGNC_3221,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_26838,HGNC_17664,PMID: 1313846,receptor_of,Curated_relationship,CellPhoneDB
HGNC_17664,HGNC_26838,PMID: 1313846,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3688,HGNC_7656,https://www.ncbi.nlm.nih.gov/pubmed/12791257,receptor_of,Curated_relationship,CellPhoneDB
HGNC_7656,HGNC_3688,https://www.ncbi.nlm.nih.gov/pubmed/12791257,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10624,HGNC_1565,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1565,HGNC_10624,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3594,HGNC_11936,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11936,HGNC_3594,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3385,HGNC_3225,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3225,HGNC_3385,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_18153,HGNC_11929,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11929,HGNC_18153,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_8803,HGNC_8801,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_8801,HGNC_8803,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_263,HGNC_3363,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3363,HGNC_263,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3221,HGNC_3390,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3390,HGNC_3221,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_262,HGNC_3363,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3363,HGNC_262,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11408,HGNC_7381,PMID: 23792360,receptor_of,Curated_relationship,CellPhoneDB
HGNC_7381,HGNC_11408,PMID: 23792360,receptor_of,Curated_relationship,CellPhoneDB
HGNC_16892,HGNC_9706,PMID: 17971293,receptor_of,Curated_relationship,CellPhoneDB
HGNC_9706,HGNC_16892,PMID: 17971293,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11923,HGNC_11938,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11938,HGNC_11923,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3387,HGNC_3224,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3224,HGNC_3387,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_5466,HGNC_5467,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_5467,HGNC_5466,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1565,HGNC_10627,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10627,HGNC_1565,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11939,HGNC_11924,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11924,HGNC_11939,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11934,HGNC_11918,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11918,HGNC_11934,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10729,HGNC_9107,PMID: 22325954,receptor_of,Curated_relationship,CellPhoneDB
HGNC_9107,HGNC_10729,PMID: 22325954,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1565,HGNC_10612,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10612,HGNC_1565,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3221,HGNC_3386,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3386,HGNC_3221,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3392,HGNC_3226,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3226,HGNC_3392,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3236,HGNC_651,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_651,HGNC_3236,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11892,HGNC_11916,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11916,HGNC_11892,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_17474,HGNC_17474,https://www.ncbi.nlm.nih.gov/pubmed/11279107,receptor_of,Curated_relationship,CellPhoneDB
HGNC_37646,HGNC_24191,Induces NK Cell Activation. Reviewed in PMID: 24223577,receptor_of,Curated_relationship,CellPhoneDB
HGNC_24191,HGNC_37646,Induces NK Cell Activation. Reviewed in PMID: 24223577,receptor_of,Curated_relationship,CellPhoneDB
HGNC_9630,HGNC_9685,PMID: 25644401,receptor_of,Curated_relationship,CellPhoneDB
HGNC_9685,HGNC_9630,PMID: 25644401,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1602,HGNC_10625,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10625,HGNC_1602,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10718,HGNC_4316,https://www.ncbi.nlm.nih.gov/pubmed/11404363/,receptor_of,Curated_relationship,CellPhoneDB
HGNC_4316,HGNC_10718,https://www.ncbi.nlm.nih.gov/pubmed/11404363/,receptor_of,Curated_relationship,CellPhoneDB
HGNC_8023,HGNC_8033,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_8033,HGNC_8023,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_7808,HGNC_8031,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_8031,HGNC_7808,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10621,HGNC_14099,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_14099,HGNC_10621,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_4602,HGNC_4035,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_4035,HGNC_4602,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1625,HGNC_10646,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10646,HGNC_1625,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_7998,HGNC_3431,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3431,HGNC_7998,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_12786,HGNC_4043,PMID: 24032637,receptor_of,Curated_relationship,CellPhoneDB
HGNC_4043,HGNC_12786,PMID: 24032637,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1814,HGNC_1641,"https://www.ncbi.nlm.nih.gov/pubmed/16282604,https://www.ncbi.nlm.nih.gov/pubmed/16246332",receptor_of,Curated_relationship,CellPhoneDB
HGNC_1641,HGNC_1814,"https://www.ncbi.nlm.nih.gov/pubmed/16282604,https://www.ncbi.nlm.nih.gov/pubmed/16246332",receptor_of,Curated_relationship,CellPhoneDB
HGNC_1683,HGNC_18171,activating interaction. uniprot & PMID: 26697006,receptor_of,Curated_relationship,CellPhoneDB
HGNC_18171,HGNC_1683,activating interaction. uniprot & PMID: 26697006,receptor_of,Curated_relationship,CellPhoneDB
HGNC_5466,HGNC_5465,PMID: 27102148,receptor_of,Curated_relationship,CellPhoneDB
HGNC_5465,HGNC_5466,PMID: 27102148,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3393,HGNC_3225,PMID:15107857; PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3225,HGNC_3393,PMID:15107857; PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1602,HGNC_10612,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10612,HGNC_1602,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
